128	1.2	0
-3.141593	1.756530	-2.105156
-0.605817	1.734923	-2.648094
../4v4m_monomer_m.pdb	87.039	83.669	-87.715
../4v4m_monomer_m.pdb	113.163	-32.780	96.836
-1.047198	2.404280	-0.174044	110	13	112	956.652
-0.785398	1.433411	-1.035986	113	110	19	954.303
1.047198	2.108018	1.311430	117	7	111	950.602
-1.308997	1.909857	-0.381669	107	115	6	945.537
1.047198	0.591903	2.010408	115	117	20	944.780
-1.832596	2.881233	-2.582574	11	123	113	932.816
1.308997	2.251330	-2.330739	28	6	118	929.296
0.785398	0.619654	-2.216909	28	120	20	927.396
1.570796	1.555207	1.708892	122	9	110	922.630
1.570796	0.831641	0.616218	115	21	114	918.791
2.879793	1.909857	-0.381669	105	4	114	913.267
2.617994	1.904882	-1.478089	22	119	112	913.104
0.523599	2.295480	1.008277	116	8	111	909.064
-2.879793	2.455966	-0.641220	124	29	125	906.328
2.617994	2.164094	-2.991358	121	25	117	905.878
-0.261799	1.367556	0.358405	31	122	121	901.999
1.832596	1.696674	-1.253233	0	115	18	901.476
-1.047198	0.615174	-0.666022	126	16	125	895.055
-2.094395	2.724429	-0.348782	14	116	103	891.196
1.832596	2.349581	-2.702517	20	17	116	890.028
1.308997	0.640596	-2.797608	31	126	18	880.623
2.617994	1.617114	-1.572037	25	120	116	879.885
-1.570796	2.881233	-2.582574	11	122	113	879.785
-1.308997	1.417623	-0.202254	112	19	0	871.289
-0.261799	1.809167	1.213774	127	8	112	870.320
1.308997	2.001437	0.381215	120	24	121	860.588
1.308997	1.872854	1.543456	120	9	111	857.220
-3.141593	1.448123	-2.163292	22	5	123	855.860
1.047198	0.496451	0.593859	12	110	119	855.704
1.570796	0.591903	2.010408	8	13	120	847.290
-0.261799	1.846342	-1.796954	120	100	13	847.046
-2.879793	1.836682	-0.676006	106	127	115	845.809
0.000000	2.295480	1.008277	121	11	111	845.220
-0.523599	2.396274	-1.959260	103	17	122	838.251
2.617994	0.906588	1.252948	1	22	121	836.707
1.047198	2.295480	1.008277	108	6	116	836.608
0.000000	1.413347	-1.339188	21	114	4	835.808
-1.308997	2.349581	-2.702517	107	18	1	834.393
2.879793	2.343981	-1.040456	2	22	113	833.001
-1.047198	1.417623	-0.202254	109	111	13	832.766
0.261799	1.025536	1.576859	121	99	5	832.711
0.000000	1.433411	-1.035986	26	124	3	827.671
-2.879793	2.295480	1.008277	9	17	111	827.269
2.356194	2.299159	2.264663	34	17	124	825.876
-1.832596	2.393226	1.857173	108	9	107	825.496
1.308997	1.741644	-2.695914	116	106	15	824.653
0.261799	1.440580	2.260026	113	124	27	824.494
1.832596	0.961715	0.014085	10	16	116	824.035
0.785398	2.108018	1.311430	119	8	110	822.222
1.570796	1.247695	1.809890	1	10	110	822.013
-3.141593	2.187132	-0.479875	104	125	116	817.969
1.832596	2.579248	-2.364801	21	16	115	816.855
0.000000	1.134497	-1.109631	23	116	10	816.603
-3.141593	1.184361	0.625864	1	20	21	816.461
1.832596	1.433411	-1.035986	117	112	12	815.102
-2.356194	1.413347	-1.339188	100	4	127	814.404
-2.356194	2.724429	-0.348782	12	113	103	814.214
-2.879793	2.115563	0.685730	9	18	109	813.658
2.356194	2.719179	-1.780644	17	21	119	813.234
-2.356194	1.050534	3.042579	120	19	10	812.986
0.523599	0.831641	0.616218	6	118	27	811.799
-2.094395	0.297065	2.160177	102	116	2	811.092
1.570796	1.683268	0.374177	112	20	116	810.527
2.617994	0.961715	0.014085	105	13	111	809.315
-1.308997	0.866955	-0.931351	111	117	22	809.125
-2.356194	0.733948	3.021411	123	12	123	808.774
2.617994	2.404280	-0.174044	7	16	107	808.470
1.570796	1.433411	-1.035986	2	111	22	808.169
2.879793	2.089241	-0.114193	102	4	114	807.602
-1.047198	0.571433	-1.188419	113	116	25	807.565
-2.879793	2.664082	-1.071402	17	118	105	806.867
2.356194	1.904882	-1.478089	4	117	19	806.818
1.308997	1.824694	1.850876	125	10	107	806.765
-1.047198	2.719179	-1.780644	123	21	119	806.375
-1.308997	1.413430	2.550734	30	127	7	805.669
2.094395	1.045978	0.343692	109	16	111	805.504
-0.523599	1.555207	1.708892	26	122	122	805.002
0.261799	2.588535	-2.976617	109	121	113	804.907
0.261799	1.998705	2.370472	2	8	103	803.039
0.261799	1.872854	1.543456	0	10	113	802.150
-2.879793	1.732874	-0.951685	110	1	113	801.365
-1.308997	1.606104	-0.451151	106	116	9	800.574
2.879793	1.721184	-0.153948	103	8	116	800.510
-1.047198	1.683268	0.374177	0	11	116	799.789
1.047198	0.866395	-2.492918	33	125	15	799.153
-2.356194	2.033014	2.977192	116	112	6	797.773
2.879793	1.128190	-2.288622	0	22	5	797.617
-1.047198	0.458961	-0.107937	122	21	2	797.566
-0.523599	2.587733	0.232235	113	12	111	797.020
1.832596	1.135834	-1.431087	123	115	21	797.006
-1.832596	2.455966	-0.641220	0	116	16	796.819
-1.570796	0.618092	2.539118	110	108	15	796.648
2.617994	1.658653	-2.409879	119	25	124	796.012
-1.047198	2.089241	-0.114193	108	112	0	795.941
1.570796	1.741644	-2.695914	4	9	23	795.399
-1.047198	0.709924	0.218797	115	20	1	795.342
0.523599	2.108018	1.311430	120	9	110	794.222
-1.570796	0.418037	1.360082	100	118	126	793.249
0.523599	1.218453	2.777284	119	109	2	793.079
0.523599	1.872854	1.543456	125	10	113	792.935
1.832596	0.850607	-1.335383	118	113	18	792.887
0.261799	2.379497	0.561089	109	8	115	792.647
-3.141593	2.455966	-0.641220	2	28	126	792.355
-0.261799	2.379497	0.561089	115	11	112	791.633
-1.308997	2.299159	2.264663	106	2	107	790.939
2.879793	2.587733	0.232235	28	5	112	790.782
1.832596	1.732874	-0.951685	8	8	111	790.636
1.047198	0.379747	-1.713059	120	104	18	790.483
-2.879793	0.709924	0.218797	126	12	30	789.998
-1.832596	2.724429	-0.348782	15	119	103	789.996
2.879793	2.187132	-0.479875	105	0	115	787.890
1.308997	0.929350	-2.910676	34	127	14	787.841
0.523599	1.195355	1.200319	118	120	21	787.716
-2.356194	1.699788	2.452890	125	125	32	787.464
-2.879793	0.831641	0.616218	124	25	127	787.309
-2.617994	1.824694	1.850876	114	20	111	786.834
-2.617994	1.683268	0.374177	126	24	116	786.797
