144	1.2	0
-2.879793	0.992645	-1.723759
-1.511158	1.445938	-1.439740
../3r0r_monomer_m.pdb	-34.676	70.065	22.656
../3r0r_monomer_m.pdb	21.039	16.775	83.151
-0.261799	0.700570	1.559208	0	4	30	2146.474
2.094395	2.881233	-2.582574	5	142	134	2099.244
2.617994	2.579248	-2.364801	122	141	125	2018.920
2.879793	2.579248	-2.364801	124	138	125	1930.684
-2.617994	2.478122	2.609777	0	9	130	1903.825
-2.356194	1.658653	-2.409879	137	12	127	1897.312
-3.141593	2.396274	-1.959260	120	142	126	1884.665
2.356194	0.297065	2.160177	6	124	23	1859.800
2.094395	1.812176	0.656819	107	6	13	1792.064
-2.094395	0.080730	-2.622036	142	11	24	1788.403
2.094395	2.587733	0.232235	135	22	142	1783.613
-0.261799	2.393226	1.857173	102	4	138	1776.644
-3.141593	2.719179	-1.780644	119	140	128	1776.267
0.261799	0.571433	-1.188419	4	0	119	1764.358
-1.832596	0.080730	-2.622036	0	22	124	1747.484
-2.879793	2.164094	-2.991358	138	4	125	1744.939
-0.785398	0.571433	-1.188419	137	138	19	1743.005
-3.141593	2.393226	1.857173	2	11	137	1742.877
0.000000	0.418037	1.360082	1	5	28	1741.258
-0.261799	1.812176	0.656819	2	127	29	1729.355
-0.261799	0.297065	2.160177	143	27	131	1724.204
-2.879793	1.545873	-1.877082	6	12	129	1722.357
-0.785398	0.419640	2.974122	143	24	129	1720.498
2.879793	2.704512	1.488683	1	11	137	1709.613
0.000000	0.591903	2.010408	140	28	134	1700.021
-2.617994	1.977582	0.969896	121	5	137	1696.517
0.000000	1.134497	-1.109631	0	16	121	1696.487
-0.261799	0.618092	2.539118	139	27	134	1696.243
-2.617994	1.658653	-2.409879	138	13	127	1691.847
1.832596	0.290380	-0.796960	133	7	116	1686.947
2.356194	1.812176	0.656819	106	1	13	1686.666
-2.356194	1.450119	-2.739050	138	18	131	1684.077
2.879793	0.700570	1.559208	5	129	30	1682.007
0.785398	2.664082	-1.071402	136	18	131	1678.733
0.261799	0.960688	-0.577532	135	10	116	1674.823
-0.261799	0.914445	2.687814	135	29	143	1673.032
-1.047198	0.700570	1.559208	143	13	27	1672.460
-3.141593	2.356369	3.005869	141	1	128	1671.434
-3.141593	0.379747	-1.713059	4	11	120	1670.711
0.261799	2.979456	-1.009304	138	11	130	1663.284
0.261799	0.866955	-0.931351	4	9	120	1661.314
-0.523599	0.571433	-1.188419	122	4	116	1656.610
-2.879793	2.396274	-1.959260	123	141	126	1655.776
-0.785398	0.700570	1.559208	3	7	29	1650.277
-2.094395	0.615174	-0.666022	130	127	26	1648.003
-2.879793	2.664082	-1.071402	1	7	139	1642.215
-2.356194	0.203748	0.590255	141	133	25	1640.246
-2.617994	0.203748	0.590255	3	133	26	1636.728
-0.523599	2.393226	1.857173	103	10	137	1636.031
-1.570796	0.591903	2.010408	2	17	23	1634.804
-0.261799	2.073035	2.027405	103	7	137	1634.073
-2.879793	2.588535	-2.976617	140	140	125	1631.795
-3.141593	1.721184	-0.153948	139	17	15	1628.836
-0.785398	0.929350	-2.910676	129	25	133	1628.188
-2.356194	0.080730	-2.622036	2	9	24	1625.421
-0.523599	1.025536	1.576859	0	5	31	1625.277
-2.879793	1.658653	-2.409879	141	15	135	1618.977
-2.879793	2.478122	2.609777	1	5	130	1617.191
-1.047198	0.866955	-0.931351	121	13	113	1615.458
-2.617994	0.640596	-2.797608	129	16	121	1614.099
-2.879793	1.417623	-0.202254	138	11	20	1606.682
2.617994	1.904882	-1.478089	1	142	123	1602.652
1.832596	2.187132	-0.479875	120	11	124	1601.521
0.000000	0.864993	2.278281	136	30	143	1598.126
-2.879793	0.379747	-1.713059	3	15	120	1596.682
-2.879793	2.637879	2.121598	1	11	135	1594.887
1.570796	2.724429	-0.348782	136	21	137	1592.044
0.523599	2.664082	-1.071402	139	17	130	1588.349
2.879793	2.138223	1.678323	9	11	142	1588.302
-0.523599	1.050534	3.042579	119	16	123	1584.268
-2.617994	2.115563	0.685730	120	4	134	1583.545
-3.141593	1.846342	-1.796954	5	12	131	1582.169
-3.141593	2.760637	2.781135	0	136	126	1581.905
-0.785398	2.247462	0.191623	139	136	35	1580.821
2.617994	0.418037	1.360082	6	129	28	1578.385
-0.261799	1.683268	0.374177	8	128	29	1578.211
2.879793	0.379747	-1.713059	0	10	119	1578.181
1.832596	2.104282	-0.813972	123	11	125	1576.978
-2.879793	0.203748	0.590255	139	136	24	1576.169
1.832596	1.977582	0.969896	110	10	16	1573.180
-2.094395	0.591903	2.010408	0	10	128	1573.135
2.356194	2.704512	1.488683	0	5	137	1572.652
-2.617994	2.063651	-2.044600	5	1	125	1571.123
2.879793	1.766067	2.153843	10	9	136	1570.812
2.356194	2.396274	-1.959260	4	134	129	1570.269
-0.523599	0.831641	0.616218	11	3	33	1567.525
-3.141593	2.251330	-2.330739	128	143	122	1566.431
-2.617994	2.863997	0.549740	112	27	137	1565.595
2.617994	0.571433	-1.188419	127	8	117	1563.659
0.000000	1.413347	-1.339188	133	24	127	1560.883
0.261799	0.419640	2.974122	5	123	17	1560.682
-3.141593	2.984978	1.954446	140	13	133	1560.542
0.261799	1.824694	1.850876	128	15	0	1559.476
-3.141593	2.579248	-2.364801	5	139	128	1559.334
2.617994	2.455966	-0.641220	110	27	138	1558.980
-3.141593	2.343981	-1.040456	0	12	141	1554.830
-2.356194	1.977582	0.969896	121	4	137	1553.983
-0.523599	0.700570	1.559208	2	8	30	1553.549
-2.879793	2.863997	0.549740	118	30	137	1553.495
-0.261799	0.571433	-1.188419	121	1	116	1552.816
2.356194	2.343981	-1.040456	129	135	119	1552.467
-2.356194	1.948085	-2.363031	142	7	126	1551.529
-0.261799	1.134796	2.434290	138	29	7	1549.228
-0.785398	0.297065	2.160177	0	11	26	1544.284
2.879793	1.824694	1.850876	9	10	143	1544.047
0.000000	2.719179	-1.780644	136	16	128	1543.773
-1.832596	0.615174	-0.666022	132	131	24	1542.779
-1.570796	0.203748	0.590255	20	6	27	1542.606
1.832596	2.033014	2.977192	122	132	28	1542.042
1.047198	1.413430	2.550734	117	15	1	1539.107
2.879793	2.251330	-2.330739	125	143	123	1538.991
0.000000	2.299159	2.264663	103	5	132	1537.371
-2.356194	1.812176	0.656819	121	3	136	1537.228
-2.356194	2.478122	2.609777	141	9	127	1536.906
-0.523599	1.218453	2.777284	119	20	128	1536.578
0.261799	2.637879	2.121598	136	139	134	1535.908
1.832596	1.732874	-0.951685	131	141	116	1530.576
-2.356194	0.733948	3.021411	135	15	122	1528.945
2.879793	1.977582	0.969896	140	19	11	1526.166
-2.356194	2.760637	2.781135	143	8	129	1524.105
-2.094395	1.488617	1.159546	123	3	138	1523.695
2.879793	2.396274	-1.959260	6	5	131	1523.135
2.617994	2.478122	2.609777	142	141	130	1522.503
-3.141593	2.637879	2.121598	1	2	131	1521.318
1.832596	1.741644	-2.695914	26	143	129	1520.608
0.523599	0.419640	2.974122	11	121	17	1520.345
-2.617994	2.588535	-2.976617	142	142	126	1518.463
-1.047198	2.404280	-0.174044	140	131	33	1517.831
-2.617994	2.356369	3.005869	141	4	125	1515.330
2.879793	1.683268	0.374177	8	17	21	1511.100
2.356194	2.881233	-2.582574	126	139	129	1509.405
1.047198	0.379747	-1.713059	143	15	128	1508.219
-1.308997	0.290380	-0.796960	136	137	21	1506.548
-3.141593	2.404280	-0.174044	109	25	1	1506.071
2.356194	2.664082	-1.071402	109	24	131	1504.041
0.523599	0.458961	-0.107937	140	5	117	1503.566
-0.261799	1.025536	1.576859	143	2	32	1502.414
1.047198	1.440580	2.260026	119	17	0	1502.203
2.879793	2.407836	1.410646	20	10	142	1500.328
1.308997	0.080730	-2.622036	24	138	23	1498.388
0.000000	0.080730	-2.622036	13	122	23	1497.064
-2.879793	0.418037	1.360082	7	130	29	1496.093
0.785398	2.637879	2.121598	143	138	40	1495.408
-2.879793	2.174483	2.653697	143	7	129	1494.612
-0.261799	0.418037	1.360082	4	5	28	1494.552
1.308997	2.455966	-0.641220	134	24	137	1493.980
-2.879793	1.948085	-2.363031	138	8	126	1493.976
-0.523599	1.134497	-1.109631	126	14	115	1493.730
2.879793	2.724429	-0.348782	111	26	138	1493.607
0.000000	0.640596	-2.797608	117	22	131	1490.595
-3.141593	1.606104	-0.451151	3	15	15	1489.505
2.094395	1.134497	-1.109631	127	2	113	1486.123
0.000000	0.496451	0.593859	1	7	121	1484.343
2.356194	0.906588	1.252948	130	140	133	1482.697
2.879793	2.393226	1.857173	142	140	38	1482.230
-2.879793	2.251330	-2.330739	4	0	127	1482.148
-2.094395	1.766067	2.153843	127	12	127	1481.206
-3.141593	2.187132	-0.479875	2	19	6	1481.098
1.047198	2.664082	-1.071402	142	8	128	1478.561
-1.308997	0.850607	-1.335383	123	126	3	1477.419
-0.261799	0.910508	1.903534	13	3	34	1476.462
-3.141593	2.724429	-0.348782	107	23	138	1474.739
-2.617994	1.545873	-1.877082	132	7	121	1474.557
-2.094395	2.138223	1.678323	134	28	143	1472.125
-3.141593	2.063651	-2.044600	6	11	135	1472.027
-3.141593	2.379497	0.561089	123	8	133	1470.433
2.617994	0.700570	1.559208	139	136	29	1468.960
-2.879793	2.984978	1.954446	0	12	133	1468.636
-2.356194	0.379747	-1.713059	139	20	120	1468.541
0.000000	0.709924	0.218797	140	4	116	1468.229
0.785398	0.203748	0.590255	2	9	27	1466.065
-2.094395	2.251330	-2.330739	138	16	131	1465.852
-0.523599	1.574060	2.783565	121	22	131	1465.077
2.879793	2.637879	2.121598	2	142	131	1464.890
2.356194	0.685216	-1.712745	8	141	19	1464.811
1.047198	2.456751	-1.503343	9	16	131	1464.743
0.261799	1.194549	-0.801900	143	18	124	1464.341
-0.261799	0.864993	2.278281	5	31	3	1463.561
-1.570796	2.881233	-2.582574	138	10	129	1461.089
1.047198	0.850607	-1.335383	132	13	117	1460.485
-0.261799	0.850607	-1.335383	122	8	117	1459.136
2.094395	1.696674	-1.253233	135	136	117	1458.681
0.000000	0.571433	-1.188419	23	137	22	1457.588
-1.832596	0.591903	2.010408	0	15	129	1456.602
0.261799	1.134497	-1.109631	135	14	119	1454.296
-0.523599	0.496451	0.593859	8	7	29	1454.231
0.000000	2.251330	-2.330739	128	16	120	1454.179
-2.617994	0.419640	2.974122	139	12	122	1453.010
0.000000	2.979456	-1.009304	141	9	131	1452.181
2.356194	1.504028	0.636812	105	0	9	1450.938
2.879793	2.295480	1.008277	134	21	0	1450.269
-1.047198	2.719179	-1.780644	135	15	128	1450.093
-0.785398	0.733948	3.021411	138	28	136	1449.205
-3.141593	2.138223	1.678323	1	14	141	1447.041
2.879793	2.001437	0.381215	13	23	16	1444.793
2.879793	2.478122	2.609777	138	141	126	1444.050
-0.523599	1.391910	3.030322	121	20	126	1443.798
-0.523599	2.138223	1.678323	103	8	142	1443.324
0.785398	0.899350	-2.069907	133	6	117	1442.307
-1.308997	0.080730	-2.622036	133	25	124	1441.798
-3.141593	1.869911	2.701025	0	10	130	1441.736
-3.141593	0.418037	1.360082	142	136	29	1441.227
-1.047198	0.866395	-2.492918	130	22	126	1440.502
-1.570796	0.929350	-2.910676	110	2	135	1439.813
-3.141593	1.440580	2.260026	8	14	5	1439.128
2.356194	2.407836	1.410646	143	8	39	1437.547
2.879793	2.187132	-0.479875	108	24	0	1436.015
2.879793	1.904882	-1.478089	2	3	124	1436.008
-0.261799	0.831641	0.616218	1	7	122	1435.348
-1.047198	0.419640	2.974122	143	25	129	1435.335
2.879793	2.984978	1.954446	140	9	133	1434.486
-0.261799	2.299159	2.264663	104	11	131	1434.395
2.617994	2.393226	1.857173	142	139	37	1434.323
-1.308997	1.448123	-2.163292	134	13	118	1434.103
-0.261799	1.113094	-0.272241	130	7	112	1433.545
-3.141593	1.809167	1.213774	142	18	12	1432.812
-2.356194	2.251330	-2.330739	1	4	127	1431.997
-2.356194	1.662363	0.915448	122	3	137	1431.927
